utc,Program:Slide_Table.__l5c24ef7400000f83,Program:Slide_Table.__l5c24ef745a963948,Program:Slide_Table.Slide_Table_Jog_Speed,Program:Slide_Table.Slide_Table_Run_Pos,Program:Slide_Table.Slide_Table_test_pos,Program:Slide_Table.Slide_Table_test_pos1,Program:Slide_Table.Slide_Tbl_Line_speed_Ref,Program:Slide_Table.Slide_Tbl_Position_FB_WLDP,Program:Slide_Table.Slide_Tbl_Position_FB_WLGP
2019-04-12T10:39:31.008361,/1150.0, 94455.09375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:33.607510,/1150.0, 94455.625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:36.164656,/1150.0, 94456.0546875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:38.604796,/1150.0, 94456.5703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:41.123940,/1150.0, 94457.125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:43.723088,/1150.0, 94457.6796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:46.203230,/1150.0, 94458.1484375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:48.691373,/1150.0, 94458.6796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:51.242518,/1150.0, 94459.203125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:53.723660,/1150.0, 94459.7578125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:56.322809,/1150.0, 94460.28125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:39:58.810951,/1150.0, 94460.734375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:01.290093,/1150.0, 94461.3046875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:03.885242,/1150.0, 94461.890625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:06.606397,/1150.0, 94462.3984375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:09.086539,/1150.0, 94462.984375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:11.646686,/1150.0, 94463.4453125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:14.090825,/1150.0, 94463.90625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:16.486962,/1150.0, 94464.453125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:19.010107,/1150.0, 94464.953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:21.521250,/1150.0, 94465.4609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:24.043395,/1150.0, 94465.9609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:26.607541,/1150.0, 94466.4765625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:29.202690,/1150.0, 94466.953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:31.641829,/1150.0, 94467.40625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:34.123971,/1150.0, 94467.9296875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:36.641115,/1150.0, 94468.4453125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:39.203262,/1150.0, 94468.9375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:41.646401,/1150.0, 94469.4296875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:44.125543,/1150.0, 94469.9765625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:46.601685,/1150.0, 94470.53125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:49.241836,/1150.0, 94471.03125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:51.647973,/1150.0, 94471.53125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:54.163117,/1150.0, 94472.0390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:56.604257,/1150.0, 94472.609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:40:59.125401,/1150.0, 94473.1484375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:01.689548,/1150.0, 94473.6640625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:04.204692,/1150.0, 94474.1796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:06.729836,/1150.0, 94474.6953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:09.248980,/1150.0, 94475.25, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:11.884131,/1150.0, 94475.75, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:14.366273,/1150.0, 94476.2578125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:16.765410,/1150.0, 94476.7578125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:19.246552,/1150.0, 94477.3046875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:21.684691,/1150.0, 94477.8828125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:24.243838,/1150.0, 94478.421875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:26.803984,/1150.0, 94478.875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:29.209122,/1150.0, 94479.4140625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:31.762268,/1150.0, 94479.953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:34.242410,/1150.0, 94480.5, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:36.760554,/1150.0, 94481.03125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:39.243696,/1150.0, 94481.5390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:41.728838,/1150.0, 94482.0546875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:44.286984,/1150.0, 94482.625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:46.881133,/1150.0, 94483.140625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:49.280270,/1150.0, 94483.6875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:51.768412,/1150.0, 94484.21875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:54.363561,/1150.0, 94484.734375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:56.805700,/1150.0, 94485.234375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:41:59.360846,/1150.0, 94485.7109375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:01.878990,/1150.0, 94486.265625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:04.282128,/1150.0, 94486.796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:06.803272,/1150.0, 94487.3359375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:09.321416,/1150.0, 94487.8515625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:11.725554,/1150.0, 94488.4140625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:14.319702,/1150.0, 94488.9453125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:16.842846,/1150.0, 94489.4609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:19.404993,/1150.0, 94490.0078125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:21.884135,/1150.0, 94490.5390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:24.480283,/1150.0, 94491.0859375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:27.041430,/1150.0, 94491.6328125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:29.562574,/1150.0, 94492.1015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:32.004714,/1150.0, 94492.625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:34.523858,/1150.0, 94493.171875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:37.002999,/1150.0, 94493.71875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:39.483141,/1150.0, 94494.2109375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:41.921281,/1150.0, 94494.734375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:44.485427,/1150.0, 94495.2578125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:47.044574,/1150.0, 94495.7890625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:49.564718,/1150.0, 94496.296875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:52.080862,/1150.0, 94496.7890625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:54.524002,/1150.0, 94497.34375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:57.007144,/1150.0, 94497.8671875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:42:59.560290,/1150.0, 94498.40625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:02.125436,/1150.0, 94498.8984375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:04.604578,/1150.0, 94499.3671875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:07.044718,/1150.0, 94499.8828125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:09.520859,/1150.0, 94500.4375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:12.040003,/1150.0, 94500.9609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:14.605150,/1150.0, 94501.5390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:17.085292,/1150.0, 94502.0390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:19.643438,/1150.0, 94502.5390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:22.043576,/1150.0, 94503.1015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:24.680726,/1150.0, 94503.6171875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:27.159868,/1150.0, 94504.1484375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:29.678012,/1150.0, 94504.65625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:32.198156,/1150.0, 94505.2109375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:34.837307,/1150.0, 94505.703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:37.281447,/1150.0, 94506.2578125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:39.799591,/1150.0, 94506.8203125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:42.323736,/1150.0, 94507.3515625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:44.918884,/1150.0, 94507.8984375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:47.404026,/1150.0, 94508.4453125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:49.878168,/1150.0, 94508.9375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:52.324308,/1150.0, 94509.4296875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:54.878454,/1150.0, 94509.9765625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:57.401598,/1150.0, 94510.4921875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:43:59.881740,/1150.0, 94511.078125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:02.482889,/1150.0, 94511.5859375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:05.081037,/1150.0, 94512.1015625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:07.518177,/1150.0, 94512.6640625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:10.086324,/1150.0, 94513.203125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:12.562465,/1150.0, 94513.7421875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:15.045607,/1150.0, 94514.3203125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:17.719760,/1150.0, 94514.828125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:20.280907,/1150.0, 94515.359375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:22.840053,/1150.0, 94515.8515625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:25.278192,/1150.0, 94516.40625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:27.842339,/1150.0, 94516.9296875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:30.282479,/1150.0, 94517.4140625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:32.841625,/1150.0, 94517.9609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:35.482776,/1150.0, 94518.4609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:38.042923,/1150.0, 94518.9453125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:40.520064,/1150.0, 94519.4375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:42.996206,/1150.0, 94519.953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:45.437345,/1150.0, 94520.46875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:47.917487,/1150.0, 94521.0, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:50.521636,/1150.0, 94521.5703125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:53.079783,/1150.0, 94522.0625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:55.517922,/1150.0, 94522.5546875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:44:58.038066,/1150.0, 94523.109375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:00.643215,/1150.0, 94523.6328125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:03.123357,/1150.0, 94524.1796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:05.718505,/1150.0, 94524.65625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:08.157645,/1150.0, 94525.15625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:10.599785,/1150.0, 94525.609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:13.038924,/1150.0, 94526.1171875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:15.522066,/1150.0, 94526.609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:18.045211,/1150.0, 94527.15625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:20.676361,/1150.0, 94527.71875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:23.236507,/1150.0, 94528.265625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:25.800654,/1150.0, 94528.796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:28.316798,/1150.0, 94529.328125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:30.840942,/1150.0, 94529.8515625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:33.403089,/1150.0, 94530.375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:35.956235,/1150.0, 94530.890625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:38.439377,/1150.0, 94531.390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:41.079528,/1150.0, 94531.9140625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:43.558670,/1150.0, 94532.40625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:46.118816,/1150.0, 94532.90625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:48.642961,/1150.0, 94533.390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:51.118102,/1150.0, 94533.875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:53.559242,/1150.0, 94534.421875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:56.039384,/1150.0, 94534.953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:45:58.557528,/1150.0, 94535.4609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:01.117674,/1150.0, 94535.953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:03.598816,/1150.0, 94536.484375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:06.039956,/1150.0, 94537.03125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:08.521098,/1150.0, 94537.5546875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:10.995239,/1150.0, 94538.09375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:13.515383,/1150.0, 94538.65625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:15.924521,/1150.0, 94539.1484375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:18.356660,/1150.0, 94539.6953125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:20.880805,/1150.0, 94540.1796875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:23.395948,/1150.0, 94540.671875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:25.837088,/1150.0, 94541.203125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:28.319230,/1150.0, 94541.7265625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:30.880376,/1150.0, 94542.2734375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:33.476525,/1150.0, 94542.765625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:35.954667,/1150.0, 94543.2734375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:38.477811,/1150.0, 94543.8046875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:41.003956,/1150.0, 94544.3125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:43.517099,/1150.0, 94544.8046875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:45.997241,/1150.0, 94545.359375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:48.603390,/1150.0, 94545.8828125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:51.196538,/1150.0, 94546.3828125, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:53.719683,/1150.0, 94546.8671875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:56.154822,/1150.0, 94547.46875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:46:58.759971,/1150.0, 94547.9765625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:01.241113,/1150.0, 94548.5234375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:03.834261,/1150.0, 94549.0390625, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:06.241399,/1150.0, 94549.5546875, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:08.759543,/1150.0, 94550.109375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
2019-04-12T10:47:11.359692,/1150.0, 94550.609375, 0.125, 7.504500389099121, 4.25, 3.8708877563476562, 0.0, 0.0, 0.0/
