utc,Program:Unwind.__la176ded6fcc730f7,Program:Unwind.ABS_Unwind_ServoOutput,Program:Unwind.Unwind_Decel_comp,Program:Unwind.Unwind_Pos_PI_Out,Program:Unwind.Unwind_Position_FB_WLDP,Program:Unwind.Unwind_Position_FB_WLGP,Program:Unwind.Unwind_Position_FBJ,Program:Unwind.Unwind_Position_KPP,Program:Unwind.Unwind_Position_Loop_Pct_Cntrl
2019-04-12T10:33:53.409052,/-2.64892578125, 0.0213639996945858, 0.0, -11.75747013092041, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:33:55.929196,/4.453857421875, 0.22432199120521545, 0.0, -0.9842863082885742, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:33:58.410338,/4.453857421875, 0.2472119927406311, 0.0, -0.8132658004760742, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:00.970484,/4.453857421875, 0.11719679832458496, 0.0, -0.6475896835327148, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:03.490628,/-2.64892578125, 0.05768279731273651, 0.0, -11.315633773803711, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:05.933768,/-2.64892578125, 0.12024879455566406, 0.0, -11.414199829101562, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:08.409910,/-2.64892578125, 0.09186519682407379, 0.0, -11.512765884399414, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:10.933054,/-2.64892578125, 0.06866999715566635, 0.0, -11.611331939697266, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:13.408195,/-2.64892578125, 0.05737759917974472, 0.0, -11.711487770080566, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:15.854335,/34.6923828125, 0.01037679985165596, 0.0, 48.761234283447266, 0.5, 0.02500000037252903, 2233.547607421875, 1.5, 0.05000000074505806/
2019-04-12T10:34:18.372479,/4.453857421875, 0.15107399225234985, 0.0, -0.9281907081604004, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:20.972628,/4.453857421875, 0.04089679941534996, 0.0, -0.7571702003479004, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:23.453770,/-0.7451171875, 0.4242279827594757, 0.0, -8.435779571533203, 0.5, 0.02500000037252903, 2252.56689453125, 1.5, 0.05000000074505806/
2019-04-12T10:34:26.049919,/-0.2802734375, 0.49045640230178833, 0.0, -7.748927116394043, 0.5, 0.02500000037252903, 2252.5302734375, 1.5, 0.05000000074505806/
2019-04-12T10:34:28.452056,/-0.2802734375, 0.07965719699859619, 0.0, -7.7598371505737305, 0.5, 0.02500000037252903, 2252.5302734375, 1.5, 0.05000000074505806/
2019-04-12T10:34:31.049204,/-2.64892578125, 0.22828960418701172, 0.0, -11.352538108825684, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:33.493344,/-5.017578125, 0.2588095963001251, 0.0, -15.102139472961426, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:35.969486,/-5.017578125, 0.3076415956020355, 0.0, -15.282784461975098, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:38.369623,/4.453857421875, 0.3051999807357788, 0.0, -1.0898222923278809, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:40.929770,/4.453857421875, 0.07050120085477829, 0.0, -0.9214739799499512, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:43.406911,/4.453857421875, 0.01037679985165596, 0.0, -0.7504534721374512, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:45.968058,/-2.64892578125, 0.37997400760650635, 0.0, -11.457025527954102, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:48.527204,/-2.64892578125, 0.19319160282611847, 0.0, -11.557182312011719, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:51.012346,/-2.64892578125, 0.3653244078159332, 0.0, -11.654157638549805, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:53.451486,/-2.64892578125, 0.2411080002784729, 0.0, -11.755903244018555, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:55.975630,/-2.64892578125, 0.16358719766139984, 0.0, -11.856060028076172, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:34:58.527776,/5.5751953125, 0.00732479989528656, 0.0, 0.4505891799926758, 0.5, 0.02500000037252903, 2247.7080078125, 1.5, 0.05000000074505806/
2019-04-12T10:35:01.052921,/6.825927734375, 0.3934027850627899, 0.0, 2.5746207237243652, 0.5, 0.02500000037252903, 2245.424072265625, 1.5, 0.05000000074505806/
2019-04-12T10:35:03.568064,/1.6201171875, 0.3842467963695526, 0.0, -5.030973434448242, 0.5, 0.02500000037252903, 2284.70947265625, 1.5, 0.05000000074505806/
2019-04-12T10:35:06.050206,/-2.64892578125, 0.10743039846420288, 0.0, -11.56167984008789, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:08.612353,/-2.64892578125, 0.20295800268650055, 0.0, -11.66342544555664, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:11.247504,/-2.64892578125, 0.18495120108127594, 0.0, -11.76517105102539, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:13.768648,/2.085205078125, 0.19654878973960876, 0.0, -4.593991279602051, 0.5, 0.02500000037252903, 2250.164794921875, 1.5, 0.05000000074505806/
2019-04-12T10:35:16.250790,/2.085205078125, 0.27956318855285645, 0.0, -4.515164375305176, 0.5, 0.02500000037252903, 2250.164794921875, 1.5, 0.05000000074505806/
2019-04-12T10:35:18.765934,/-5.017578125, 0.23134160041809082, 0.0, -15.33915901184082, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:21.170071,/-5.017578125, 0.35555800795555115, 0.0, 36.24074935913086, 0.5, 0.02500000037252903, 2241.12158203125, 1.5, 0.05000000074505806/
2019-04-12T10:35:23.812222,/2.085205078125, 0.20997759699821472, 0.0, -4.774301528930664, 0.5, 0.02500000037252903, 2250.164794921875, 1.5, 0.05000000074505806/
2019-04-12T10:35:26.331366,/2.085205078125, 0.21180880069732666, 0.0, -4.691720962524414, 0.5, 0.02500000037252903, 2250.164794921875, 1.5, 0.05000000074505806/
2019-04-12T10:35:28.926515,/2.085205078125, 0.4400984048843384, 0.0, -4.612894058227539, 0.5, 0.02500000037252903, 2250.164794921875, 1.5, 0.05000000074505806/
2019-04-12T10:35:31.452659,/2.085205078125, 0.06165039911866188, 0.0, -4.535318374633789, 0.5, 0.02500000037252903, 2250.164794921875, 1.5, 0.05000000074505806/
2019-04-12T10:35:33.928801,/2.085205078125, 0.2255427986383438, 0.0, -4.456491470336914, 0.5, 0.02500000037252903, 2250.164794921875, 1.5, 0.05000000074505806/
2019-04-12T10:35:36.447945,/-5.017578125, 0.05096840113401413, 0.0, -15.203740119934082, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:39.007091,/-5.017578125, 0.00274679996073246, 0.0, -15.393417358398438, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:41.532236,/-5.017578125, 0.2630823850631714, 0.0, -15.574047088623047, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:43.970375,/4.453857421875, 0.32808998227119446, 0.0, -1.2746810913085938, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:46.531522,/4.453857421875, 0.47458598017692566, 0.0, -1.1009883880615234, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:49.091668,/4.453857421875, 0.5258595943450928, 0.0, -0.9299678802490234, 0.5, 0.02500000037252903, 2263.942138671875, 1.5, 0.05000000074505806/
2019-04-12T10:35:51.649815,/-2.64892578125, 0.29756999015808105, 0.0, -11.717859268188477, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:54.210961,/-2.64892578125, 0.4205656051635742, 0.0, -11.818016052246094, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:56.766107,/-2.64892578125, 0.3302263915538788, 0.0, -11.916582107543945, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:35:59.287251,/-0.280029296875, 0.04394879937171936, 0.0, -8.42093276977539, 0.5, 0.02500000037252903, 2252.530029296875, 1.5, 0.05000000074505806/
2019-04-12T10:36:01.726391,/-0.280029296875, 0.20204240083694458, 0.0, -8.43167495727539, 0.5, 0.02500000037252903, 2252.530029296875, 1.5, 0.05000000074505806/
2019-04-12T10:36:04.251535,/-0.280029296875, 0.07843639701604843, 0.0, -8.44174575805664, 0.5, 0.02500000037252903, 2252.530029296875, 1.5, 0.05000000074505806/
2019-04-12T10:36:06.685675,/4.453857421875, 0.1312360018491745, 0.0, -1.1982922554016113, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:09.168817,/4.453857421875, 0.12116439640522003, 0.0, -1.0299439430236816, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:11.687961,/-2.64892578125, 0.3366355895996094, 0.0, -11.652158737182617, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:14.208105,/-5.017578125, 0.0076299998909235, 0.0, -15.396245002746582, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:16.767251,/2.085205078125, 0.07477399706840515, 0.0, -4.811651229858398, 0.5, 0.02500000037252903, 2250.164794921875, 1.5, 0.05000000074505806/
2019-04-12T10:36:19.368400,/2.085205078125, 0.44406598806381226, 0.0, -4.732824325561523, 0.5, 0.02500000037252903, 2250.164794921875, 1.5, 0.05000000074505806/
2019-04-12T10:36:21.850542,/2.085205078125, 0.35494759678840637, 0.0, -4.653997421264648, 0.5, 0.02500000037252903, 2250.164794921875, 1.5, 0.05000000074505806/
2019-04-12T10:36:24.366686,/-5.017578125, 0.03113039955496788, 0.0, -15.508504867553711, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:26.967835,/18.3193359375, 0.0, 0.0, 19.39122772216797, 0.5, 0.02500000037252903, 2246.704833984375, 1.5, 0.05000000074505806/
2019-04-12T10:36:29.528981,/4.453857421875, 0.3750908076763153, 0.0, -1.2361135482788086, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:32.012123,/4.453857421875, 0.5194503664970398, 0.0, -1.0624208450317383, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:34.611272,/-2.64892578125, 0.32778480648994446, 0.0, -11.802751541137695, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:37.125416,/-2.64892578125, 0.4089680016040802, 0.0, -11.899726867675781, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:39.485551,/-2.64892578125, 0.15107399225234985, 0.0, -11.996689796447754, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:41.926690,/-2.64892578125, 0.06866999715566635, 0.0, -12.096785545349121, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:44.409832,/-2.64892578125, 0.26369279623031616, 0.0, -12.196881294250488, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:46.966979,/8.025390625, 0.00976639986038208, 0.0, 3.750657081604004, 0.5, 0.02500000037252903, 2241.424072265625, 1.5, 0.05000000074505806/
2019-04-12T10:36:49.566127,/6.825927734375, 0.2844463884830475, 0.0, 2.2445530891418457, 0.5, 0.02500000037252903, 2245.424072265625, 1.5, 0.05000000074505806/
2019-04-12T10:36:52.169276,/4.45361328125, 0.13001519441604614, 0.0, -1.0762977600097656, 0.5, 0.02500000037252903, 2247.79638671875, 1.5, 0.05000000074505806/
2019-04-12T10:36:54.690420,/-5.017578125, 0.03113039955496788, 0.0, -15.505455017089844, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:57.287569,/-5.017578125, 0.08515080064535141, 0.0, -15.69507884979248, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:36:59.770711,/4.453857421875, 0.384552001953125, 0.0, -1.3394336700439453, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:02.286855,/4.453857421875, 0.35586318373680115, 0.0, -1.173757553100586, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:04.764997,/-6.10205078125, 0.14435960352420807, 0.0, -17.04115867614746, 0.5, 0.02500000037252903, 2257.35302734375, 1.5, 0.05000000074505806/
2019-04-12T10:37:07.250139,/-5.017578125, 0.30336880683898926, 0.0, -15.604508399963379, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:09.767283,/0.841064453125, 0.22828960418701172, 0.0, -6.960583686828613, 0.5, 0.02500000037252903, 2244.1728515625, 1.5, 0.05000000074505806/
2019-04-12T10:37:12.287427,/4.453857421875, 0.23439359664916992, 0.0, -1.3404664993286133, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:14.807571,/4.453857421875, 0.5032747983932495, 0.0, -1.174790382385254, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:17.325715,/-5.017578125, 0.30123239755630493, 0.0, -15.48388671875, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:19.884861,/-5.017578125, 0.3238171935081482, 0.0, -15.685556411743164, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:22.530013,/4.453857421875, 0.11994359642267227, 0.0, -1.3698539733886719, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:25.168164,/4.453857421875, 0.47794318199157715, 0.0, -1.1988334655761719, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:27.653306,/-7.3896484375, 0.09186519682407379, 0.0, -19.0897216796875, 0.5, 0.02500000037252903, 2259.6396484375, 1.5, 0.05000000074505806/
2019-04-12T10:37:30.126447,/-7.3896484375, 0.08454039692878723, 0.0, -19.36910057067871, 0.5, 0.02500000037252903, 2259.6396484375, 1.5, 0.05000000074505806/
2019-04-12T10:37:32.648591,/4.453857421875, 0.05859839916229248, 0.0, -1.4349184036254883, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:35.244740,/4.453857421875, 0.01587039977312088, 0.0, -1.2719144821166992, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:37.686880,/-2.651611328125, 0.13276199996471405, 0.0, -11.855199813842773, 0.5, 0.02500000037252903, 2254.89990234375, 1.5, 0.05000000074505806/
2019-04-12T10:37:40.167021,/-5.017578125, 0.2618615925312042, 0.0, -15.606600761413574, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:42.610161,/4.46044921875, 0.3598307967185974, 0.0, -1.4564447402954102, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:45.248312,/4.453857421875, 0.10743039846420288, 0.0, -1.2979812622070312, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:47.729454,/-5.482421875, 0.3897404074668884, 0.0, -16.153776168823242, 0.5, 0.02500000037252903, 2257.30419921875, 1.5, 0.05000000074505806/
2019-04-12T10:37:50.210596,/-5.017578125, 0.26399800181388855, 0.0, -15.637292861938477, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:52.644735,/-5.017578125, 0.26094600558280945, 0.0, -15.817880630493164, 0.5, 0.02500000037252903, 2257.267578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:55.046872,/4.453857421875, 0.3509799838066101, 0.0, -1.5085687637329102, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:37:57.529014,/4.453857421875, 0.06012439727783203, 0.0, -1.3402204513549805, 0.5, 0.02500000037252903, 2247.796142578125, 1.5, 0.05000000074505806/
2019-04-12T10:38:00.087161,/-2.65576171875, 0.16694439947605133, 0.0, -11.918466567993164, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:38:02.568303,/-2.64892578125, 0.2630823850631714, 0.0, -12.015176773071289, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:38:05.085447,/-2.64892578125, 0.09674839675426483, 0.0, -12.113683700561523, 0.5, 0.02500000037252903, 2254.89892578125, 1.5, 0.05000000074505806/
2019-04-12T10:38:07.524586,/-0.280029296875, 0.2231011986732483, 0.0, -8.629368782043457, 0.5, 0.02500000037252903, 2252.530029296875, 1.5, 0.05000000074505806/
2019-04-12T10:38:09.969726,/-0.280029296875, 0.01342879980802536, 0.0, -8.640278816223145, 0.5, 0.02500000037252903, 2252.530029296875, 1.5, 0.05000000074505806/
2019-04-12T10:38:12.569875,/-0.280029296875, 0.09949520230293274, 0.0, -8.650853157043457, 0.5, 0.02500000037252903, 2252.530029296875, 1.5, 0.05000000074505806/
2019-04-12T10:38:15.129021,/-0.280029296875, 0.05981919914484024, 0.0, -8.661595344543457, 0.5, 0.02500000037252903, 2252.530029296875, 1.5, 0.05000000074505806/
2019-04-12T10:38:17.646165,/-0.280029296875, 0.1492428034543991, 0.0, -8.67216968536377, 0.5, 0.02500000037252903, 2252.530029296875, 1.5, 0.05000000074505806/
2019-04-12T10:38:20.128307,/-0.280029296875, 0.1590092033147812, 0.0, -8.682408332824707, 0.5, 0.02500000037252903, 2252.530029296875, 1.5, 0.05000000074505806/
