utc,Unwind_Ramped_speed,Unwind_Ramped_speed_FPS,Unwind_Scaled_FPM,Unwind_spd_FB,Unwind_SpeedLine_FPM,Unwind_SpeedMotor_RPM,Unwind_Tension_Loop_Error,Unwind_Tension_Vernier
2019-04-12T10:32:30.131288,/2.1405982971191406, 0.03567663952708244, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:32.693435,/2.1164495944976807, 0.03566555306315422, 9.676006317138672, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:35.131574,/2.365175247192383, 0.037134330719709396, 9.676006317138672, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:37.573714,/2.168470859527588, 0.036141179502010345, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:40.094858,/2.1685140132904053, 0.03614189848303795, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:42.535998,/2.221764326095581, 0.03702940419316292, 10.555644035339355, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:44.931135,/2.1990206241607666, 0.03665034472942352, 10.115826606750488, 0.03769873082637787, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:47.410277,/2.2233006954193115, 0.037055011838674545, 10.115826606750488, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:49.971423,/2.118051290512085, 0.035300854593515396, 10.115826606750488, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:52.495568,/2.164353132247925, 0.03607255220413208, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:55.010711,/2.140160322189331, 0.03566933795809746, 10.115826606750488, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:32:57.568858,/2.2071373462677, 0.03678562119603157, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:00.052000,/2.18405818939209, 0.036400970071554184, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:02.574144,/2.1609785556793213, 0.0360163077712059, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:05.174293,/2.208369731903076, 0.036414701491594315, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:07.651434,/2.1852779388427734, 0.03642129898071289, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:10.171579,/2.2091808319091797, 0.03681980073451996, 10.115826606750488, 0.03769873082637787, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:12.693723,/2.1417741775512695, 0.03569623455405235, 10.115826606750488, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:15.171865,/2.117581844329834, 0.035292848944664, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:17.737011,/2.140389919281006, 0.03567316383123398, 9.676006317138672, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:20.252155,/2.192730665206909, 0.036545511335134506, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:22.733297,/2.169278860092163, 0.036154646426439285, 10.555644035339355, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:25.291443,/2.2140376567840576, 0.0364023819565773, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:27.813588,/2.222621440887451, 0.03704369068145752, 10.555644035339355, 0.03612795099616051, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:30.247727,/2.223395824432373, 0.03705659881234169, 10.115826606750488, 0.03612795099616051, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:32.770871,/2.1418967247009277, 0.0353095568716526, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:35.211011,/2.1179707050323486, 0.03529951348900795, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:37.610148,/2.1642508506774902, 0.036070846021175385, 10.115826606750488, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:40.209297,/2.1705195903778076, 0.03617532551288605, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:42.648436,/2.207758665084839, 0.036795977503061295, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:45.134578,/2.1846790313720703, 0.03641131892800331, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:47.692725,/2.1615936756134033, 0.03602655977010727, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:50.251871,/2.185490131378174, 0.03681661933660507, 10.555644035339355, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:52.773015,/2.209400177001953, 0.0368233360350132, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:55.290159,/2.1421968936920166, 0.03570328280329704, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:33:57.811303,/2.1650049686431885, 0.036083415150642395, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:00.330447,/2.1643173694610596, 0.036071956157684326, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:02.888594,/2.2076027393341064, 0.03679337725043297, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:05.332734,/2.207993268966675, 0.03679988905787468, 10.555644035339355, 0.03612795099616051, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:07.809875,/2.2084014415740967, 0.03680669143795967, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:10.292017,/2.185309886932373, 0.03642183169722557, 10.115826606750488, 0.03612795099616051, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:12.848163,/2.1857106685638428, 0.03642851114273071, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:15.288303,/2.209608316421509, 0.03682680428028107, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:17.732443,/2.1419456005096436, 0.03569909185171127, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:20.373594,/2.1412694454193115, 0.035687822848558426, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:22.890738,/2.1405820846557617, 0.035676367580890656, 10.115826606750488, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:25.412882,/2.169628620147705, 0.03616047650575638, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:27.893024,/2.1696717739105225, 0.03616119548678398, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:30.449170,/2.193209171295166, 0.03655348718166351, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:32.895310,/2.2229435443878174, 0.0370490588247776, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:35.371452,/2.2236924171447754, 0.03706153854727745, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:37.732587,/2.0963473320007324, 0.03493912145495415, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:40.211729,/2.094972848892212, 0.034916214644908905, 9.676006317138672, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:42.695871,/2.1177799701690674, 0.03529614210128784, 10.115826606750488, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:45.292019,/2.2081615924835205, 0.03680269420146942, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:47.887168,/2.2320520877838135, 0.037200868129730225, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:50.328307,/2.2089788913726807, 0.0368163138628006, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:52.888454,/2.209380865097046, 0.03682301566004753, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:55.407598,/2.1863014698028564, 0.03643835708498955, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:34:57.930742,/2.2102112770080566, 0.03683685511350632, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:00.486888,/2.127760648727417, 0.03546267747879028, 10.115826606750488, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:02.930028,/2.103213310241699, 0.0350535549223423, 10.115826606750488, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:05.450172,/2.2320828437805176, 0.03720138221979141, 10.555644035339355, 0.03769873082637787, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:07.970316,/2.2090165615081787, 0.03681694343686104, 10.555644035339355, 0.03769873082637787, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:10.615468,/2.185929775238037, 0.036432161927223206, 10.555644035339355, 0.03769873082637787, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:13.131611,/2.1098456382751465, 0.03516409546136856, 10.115826606750488, 0.03455716744065285, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:15.652756,/2.1330292224884033, 0.03555048629641533, 9.676006317138672, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:18.166899,/2.223935127258301, 0.03706558421254158, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:20.575037,/2.2482166290283203, 0.03747027739882469, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:23.212188,/2.1810662746429443, 0.03635110333561897, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:25.727332,/2.1572389602661133, 0.03556232154369354, 10.115826606750488, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:28.327481,/2.1569178104400635, 0.035948630422353745, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:30.890627,/2.133105754852295, 0.0355517640709877, 10.115826606750488, 0.03455716744065285, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:33.329767,/2.132779359817505, 0.03554632142186165, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:35.886913,/2.22337007522583, 0.03705616667866707, 10.115826606750488, 0.03612795099616051, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:38.408057,/2.2241568565368652, 0.037069279700517654, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:40.968204,/2.2249064445495605, 0.037081774324178696, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:43.372341,/2.1433823108673096, 0.035723038017749786, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:45.888485,/2.0956826210021973, 0.03492804244160652, 9.676006317138672, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:48.489634,/2.118502140045166, 0.035699762403964996, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:51.010778,/2.2327072620391846, 0.037211883813142776, 10.555644035339355, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:53.527922,/2.2096288204193115, 0.036827147006988525, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:56.086068,/2.210036516189575, 0.03683394193649292, 10.115826606750488, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:35:58.608213,/2.159724473953247, 0.03599540889263153, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:01.126357,/2.172414779663086, 0.036206912249326706, 10.115826606750488, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:03.652501,/2.195950508117676, 0.03659917414188385, 10.115826606750488, 0.03612795099616051, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:06.092641,/2.096080780029297, 0.03493468090891838, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:08.494778,/2.142371416091919, 0.03570618852972984, 9.676006317138672, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:11.085926,/2.1956138610839844, 0.036593563854694366, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:13.608071,/2.2241811752319336, 0.03706968575716019, 10.115826606750488, 0.03612795099616051, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:16.168217,/2.1945436000823975, 0.03620077669620514, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:18.768366,/2.1339118480682373, 0.035565197467803955, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:21.251508,/2.1335902214050293, 0.03555983677506447, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:23.768652,/2.2481093406677246, 0.03746867552399635, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:26.327798,/2.2488951683044434, 0.03748158738017082, 10.115826606750488, 0.03769873082637787, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:28.886944,/2.143213987350464, 0.035720232874155045, 9.676006317138672, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:31.446091,/2.119020462036133, 0.03531700745224953, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:34.044239,/2.2095725536346436, 0.03682620823383331, 10.115826606750488, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:36.411375,/2.209974527359009, 0.036832910031080246, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:38.848514,/2.1868698596954346, 0.036447830498218536, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:41.327656,/2.210759162902832, 0.03684598580002785, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:43.729793,/2.2111802101135254, 0.03685300424695015, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:46.366944,/2.2116026878356934, 0.03686004504561424, 10.555644035339355, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:48.970093,/2.0821025371551514, 0.03470170870423317, 9.676006317138672, 0.03455716744065285, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:51.531240,/2.1045424938201904, 0.03507570922374725, 9.676006317138672, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:54.087386,/2.248096227645874, 0.03746826946735382, 10.115826606750488, 0.03769873082637787, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:56.609530,/2.248870611190796, 0.03748137503862381, 10.115826606750488, 0.03769873082637787, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:36:59.205679,/2.167152166366577, 0.03611920401453972, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:01.687821,/2.095980644226074, 0.03493301197886467, 9.676006317138672, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:04.167962,/2.1862504482269287, 0.0364375077188015, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:06.651104,/2.225017786026001, 0.03708362951874733, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:09.170248,/2.2492620944976807, 0.0374877005815506, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:11.646390,/2.120166301727295, 0.03533610329031944, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:14.165534,/2.119469404220581, 0.03532449156045914, 10.115826606750488, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:16.724681,/2.201019287109375, 0.03668365627527237, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:19.285827,/2.2253127098083496, 0.0370885469019413, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:21.885976,/2.1202590465545654, 0.035337649285793304, 9.676006317138672, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:24.525127,/2.119588613510132, 0.03532647714018822, 10.115826606750488, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:27.086273,/2.2245779037475586, 0.03707629814743996, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:29.572415,/2.2872889041900635, 0.038121480494737625, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:32.050557,/2.120541572570801, 0.03534235805273056, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:34.646706,/2.119886636734009, 0.03533144295215607, 9.676006317138672, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:37.047843,/2.1192214488983154, 0.035320356488227844, 9.676006317138672, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:39.483982,/2.2250025272369385, 0.037083376199007034, 10.555644035339355, 0.03769873082637787, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:42.044129,/2.2492713928222656, 0.037487857043743134, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:44.528271,/2.1199824810028076, 0.03533304110169411, 10.115826606750488, 0.03455716744065285, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:47.124419,/2.072338104248047, 0.03453896939754486, 10.115826606750488, 0.03612795099616051, 0.0, 2.6402554512023926, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:49.525557,/2.2251524925231934, 0.0370858758687973, 10.555644035339355, 0.03612795099616051, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:52.009699,/2.249371290206909, 0.03748972341418266, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:54.405836,/2.120842456817627, 0.03534737601876259, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:56.963982,/2.1201651096343994, 0.03533591330051422, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:37:59.444124,/2.119478702545166, 0.035324644297361374, 9.676006317138672, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:01.965268,/2.2104456424713135, 0.036840759217739105, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:04.444410,/2.2108476161956787, 0.03684746101498604, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:06.928552,/2.1877551078796387, 0.036462586373090744, 10.555644035339355, 0.03612795099616051, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:09.370692,/2.1497702598571777, 0.03582950308918953, 10.555644035339355, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:11.929838,/2.1733105182647705, 0.03622184321284294, 10.115826606750488, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:14.529987,/2.1968472003936768, 0.03661413490772247, 10.115826606750488, 0.03769873082637787, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:17.049131,/2.1733953952789307, 0.03622325509786606, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:19.525273,/2.173438310623169, 0.03622398525476456, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:22.048417,/2.1969776153564453, 0.03661629185080528, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:24.612564,/2.173527717590332, 0.03622546046972275, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:27.249714,/2.1443045139312744, 0.03573840856552124, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:29.568847,/2.12015700340271, 0.03533576428890228, 10.115826606750488, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:32.009987,/2.201603889465332, 0.03669339790940285, 10.555644035339355, 0.03612795099616051, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:34.530131,/2.22587251663208, 0.03709787502884865, 10.555644035339355, 0.03769873082637787, 0.0, 2.880279064178467, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:37.046275,/2.1444251537323, 0.03574042022228241, 9.676006317138672, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
2019-04-12T10:38:39.651424,/2.1204874515533447, 0.03534145653247833, 10.115826606750488, 0.03455716744065285, 0.0, 2.760267496109009, 0.0, -1.220703097715159e-06/
