utc,Program:Unwind.__l3e353f8f208b6462,Program:Unwind.__l3e353f8ff3d9ad47,Program:Unwind.__l91194825184e5e16,Program:Unwind.__l91194825ebbc62d8,Program:Unwind.__l91194825f3d9ad47,Program:Unwind.__la176ded600000f83,Program:Unwind.__la176ded63f4bceda,Program:Unwind.__la176ded6b5ff5b04,Program:Unwind.__la176ded6f90ef335
2019-04-12T10:32:26.650089,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:32:29.095229,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:32:31.730380,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:32:34.130517,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:32:36.573657,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:32:39.089801,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:32:41.575943,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:32:44.055085,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:32:46.489224,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:32:49.011368,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:32:51.531512,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:32:54.057657,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:32:56.577801,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:32:59.057943,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:01.650091,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:33:04.169235,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:33:06.731382,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:09.217524,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:11.731668,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:33:14.208809,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:16.772956,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:33:19.249098,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:33:21.731240,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:24.290386,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:26.808530,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:29.292672,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:31.691809,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.306309700012207/
2019-04-12T10:33:34.248956,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:33:36.657093,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:33:39.248242,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:33:41.771386,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:44.249528,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:46.810674,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:49.256814,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:51.776958,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:54.373107,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:33:56.848248,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:33:59.411395,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:34:01.893537,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:34:04.490685,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:06.896823,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:09.287960,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:11.848106,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:14.254244,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:34:16.808390,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:34:19.327534,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:34:21.890681,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:24.412825,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:26.932969,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:29.411111,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:34:31.968257,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:34.448399,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:36.889539,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.306309700012207/
2019-04-12T10:34:39.253674,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:41.809820,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:34:44.331964,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:34:46.928113,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:49.412255,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:51.928399,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:34:54.449543,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:34:56.933685,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:34:59.526833,/1400.0, 0.0, 5.665933609008789, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:02.011975,/1400.0, 0.0, 5.665933609008789, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:04.536120,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:07.086266,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:09.609410,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:12.135554,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:14.730703,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:17.132840,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:19.650984,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.306309700012207/
2019-04-12T10:35:22.127126,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:24.731275,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:27.291421,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:29.814566,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:32.370712,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:34.889856,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:37.407000,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:39.968146,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:42.370284,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:44.887428,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:47.489577,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:35:50.047723,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:52.566867,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:55.168016,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:35:57.650158,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:00.132300,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:36:02.690446,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:05.211590,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:07.608727,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:36:10.091869,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:36:12.611013,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:15.209162,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.306309700012207/
2019-04-12T10:36:17.728306,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:36:20.247450,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:22.767594,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:25.326741,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:27.851885,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:36:30.446034,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.648459434509277/
2019-04-12T10:36:32.970178,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:35.486322,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:38.009466,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:40.331599,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:42.848743,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:45.370887,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:48.008038,/1400.0, 0.0, 5.665933609008789, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:36:50.568185,/1400.0, 0.0, 5.665933609008789, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:36:53.167333,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:55.644475,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:36:58.286626,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:37:00.764768,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:37:03.253910,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:37:05.690049,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:37:08.168191,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:10.686335,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:13.169477,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:37:15.688621,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:18.209766,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.306309700012207/
2019-04-12T10:37:20.843916,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:23.489067,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:26.090216,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.648459434509277/
2019-04-12T10:37:28.568358,/1400.0, 0.0, 5.701793670654297, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:31.050500,/1400.0, 0.0, 5.677886962890625, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:33.608646,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:37:36.126790,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:37:38.563930,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:41.088074,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:43.604218,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:37:46.132363,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:37:48.609504,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:51.167651,/1400.0, 0.0, 5.695816993713379, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:53.526786,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:37:56.046930,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:37:58.527072,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:38:01.045216,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:38:03.492356,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.306309700012207/
2019-04-12T10:38:06.048502,/1400.0, 0.0, 5.689840316772461, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:38:08.445639,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:38:11.003785,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:38:13.566932,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:38:16.044073,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:38:18.527215,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:38:21.012358,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
2019-04-12T10:38:23.604506,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:38:26.247657,/1400.0, 0.0, 5.683863639831543, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 10.087026596069336/
2019-04-12T10:38:28.688797,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.648459434509277/
2019-04-12T10:38:31.083934,/1400.0, 0.0, 5.671910285949707, 0.5, 0.02500000037252903, 1.5, 0.009999999776482582, 0.05000000074505806, 9.867743492126465/
