utc,Program:Unwind_Ratio_Detector.__lfc3536d43f4bceda,Program:Unwind_Ratio_Detector.DiamPresetVal_in,Program:Unwind_Ratio_Detector.PresetIncDecDelta,Program:Unwind_Ratio_Detector.PresetIncDecRate_x3,Program:Unwind_Ratio_Detector.PresetIncDecVal,Program:Unwind_Ratio_Detector.PresetVal,Program:Unwind_Ratio_Detector.SpeedMotor_RPM,Program:Unwind_Ratio_Detector.Sy_ScanTime_Sec
2019-04-12T10:41:15.681348,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:18.162490,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:20.685634,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:23.160776,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:25.768925,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:28.206064,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:30.685206,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:33.203350,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:35.688492,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:38.165634,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:40.686778,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:43.243925,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:45.762069,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:48.165206,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:50.606346,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:53.206494,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:55.723638,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:41:58.206780,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:00.760927,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:03.242068,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:05.681208,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:08.285357,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:10.683494,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:13.204638,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:15.842789,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:18.365933,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:20.922080,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:23.401221,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:25.925366,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:28.443510,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:30.967654,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:33.480798,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:35.883935,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:38.401079,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:40.805217,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:43.322361,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:45.958512,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:48.439654,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:50.963798,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:53.363935,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:55.960084,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:42:58.483228,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:01.083377,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:03.607521,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:06.003658,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:08.482800,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:10.960942,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:13.520088,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:16.044232,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:18.642381,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:21.079520,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:23.524660,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:26.003802,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:28.518946,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:31.084093,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:33.643239,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:36.164383,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:38.640525,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:41.198671,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:43.683813,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:46.279962,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:48.763104,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:51.238245,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:53.643383,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:56.280534,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:43:58.882683,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:01.397827,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:03.920971,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:06.444115,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:09.006262,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:11.484403,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:13.963545,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:16.599696,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:19.161843,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:21.799994,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:24.282135,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:26.799279,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:29.322424,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:31.798565,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:34.322710,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:36.918858,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:39.400000,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:41.883142,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:44.321282,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:46.840426,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:49.320568,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:51.997721,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:54.478863,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:56.918002,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:44:59.521151,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:02.082298,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:04.639444,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:07.118586,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:09.558725,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:11.960863,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:14.522009,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:16.960148,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:19.599299,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:22.117443,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:24.685590,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:27.276739,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:29.798883,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:32.359029,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:34.879173,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:37.356315,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:39.919462,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:42.478608,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:44.956750,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:47.518896,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:50.004038,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:52.436178,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:54.921320,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:57.436464,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:45:59.960608,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:02.477752,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:04.998896,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:07.562043,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:09.957180,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:12.398319,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:14.915463,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:17.281599,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:19.796743,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:22.317887,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:24.839031,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:27.276170,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:29.837317,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:32.358461,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:34.879605,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:37.436751,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:39.919894,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:42.479040,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:44.879177,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:47.516328,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:50.123477,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:52.638621,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:55.081761,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:46:57.555902,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:00.118049,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:02.598191,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:05.198339,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:07.635479,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:10.194625,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:12.834776,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:15.315918,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:17.874064,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:20.519216,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:22.998357,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:25.596506,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:28.117650,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:30.679797,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:33.276945,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:35.723085,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:38.237229,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:40.835378,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:43.315520,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:45.755659,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:48.275803,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:50.639938,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:53.198085,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:55.716229,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:47:58.078364,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:00.513503,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:02.999645,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:05.518789,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:08.038934,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:10.555078,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:12.996217,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:15.514361,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:18.075508,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:20.555650,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:23.075794,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:25.634940,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:28.118082,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:30.716231,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:33.158370,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:35.595510,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:38.159656,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:40.601796,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:43.153942,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:45.673086,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:48.275235,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:50.761377,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:53.237519,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:55.756663,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:48:58.156800,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:00.794951,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:03.316095,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:05.952246,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:08.515393,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:11.034537,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:13.596683,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:16.073825,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:18.593969,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:21.198118,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:23.554253,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:26.076397,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:28.634543,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:31.195690,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:33.673832,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:36.233978,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:38.677118,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:41.193262,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:43.754408,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:46.272552,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:48.757694,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:51.391845,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:53.913989,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:56.552140,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:49:59.112287,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:01.676433,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:04.152575,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:06.796726,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:09.311870,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:11.836014,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:14.397161,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:16.872302,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:19.273440,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:21.596573,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:24.117717,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:26.631861,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:29.114003,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:31.597145,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:34.076286,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:36.631433,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:39.032570,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:41.597717,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:43.999854,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:46.511998,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:49.037142,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:51.592288,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:54.111432,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:56.675579,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:50:59.152721,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:01.639863,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:04.037000,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:06.675151,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
2019-04-12T10:51:09.234297,/1400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0/
