utc,Program:Winder.__l243687c600000f83,Program:Winder.__l43962f2e6adc479d,Program:Winder.__l43962f2efcc730f7,Program:Winder.__l773de5ba3f4bceda,Program:Winder.__l773de5bab5ff5b04,Program:Winder.__l773de5baf90ef335,Program:Winder.__l773de5bafcc730f7,Program:Winder.__ledad5fc663489320,Program:Winder.__ledad5fc68e8686e9
2019-04-12T10:31:54.916274,/0.0, 94361.59375, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:05.210863,/0.0, 94362.1171875, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:32:07.736007,/0.0, 94362.65625, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:32:10.372158,/0.0, 94363.1796875, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:32:12.935305,/0.0, 94363.6796875, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:32:15.495451,/0.0, 94364.21875, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:18.055598,/0.0, 94364.6953125, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:32:20.531739,/0.0, 94365.21875, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:23.090886,/0.0, 94365.7421875, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:25.652032,/0.0, 94366.2890625, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:28.130174,/0.0, 94366.7890625, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:32:30.689320,/0.0, 94367.3046875, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:33.251467,/0.0, 94367.796875, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:35.614602,/0.0, 94368.296875, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:38.090744,/0.0, 94368.8046875, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:32:40.615888,/0.0, 94369.3359375, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:32:43.130032,/0.0, 94369.828125, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:45.490167,/0.0, 94370.3828125, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:48.054314,/0.0, 94370.8828125, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:50.533455,/0.0, 94371.421875, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:32:53.014597,/0.0, 94371.9140625, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:32:55.613746,/0.0, 94372.4140625, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:32:58.090888,/0.0, 94372.984375, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:33:00.578030,/0.0, 94373.515625, 1150.0, 3.0, 10.306309700012207, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:33:03.132176,/0.0, 94374.078125, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:33:05.655320,/0.0, 94374.6171875, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:33:08.094460,/0.0, 94375.1328125, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:33:10.652606,/0.0, 94375.6796875, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:33:13.170750,/0.0, 94376.15625, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:33:15.656892,/0.0, 94376.6640625, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:33:18.289043,/0.0, 94377.15625, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:33:20.731183,/0.0, 94377.65625, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:33:23.290329,/0.0, 94378.1953125, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:33:25.812473,/0.0, 94378.6640625, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:33:28.294615,/0.0, 94379.1875, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:33:30.770757,/0.0, 94379.734375, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:33:33.250899,/0.0, 94380.2421875, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:33:35.695038,/0.0, 94380.7734375, 1150.0, 3.0, 9.867743492126465, 0.009999999776482582, 0.07500000298023224, 9.867743492126465, 2.0/
2019-04-12T10:33:38.249185,/0.0, 94381.296875, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:33:40.771329,/0.0, 94381.7890625, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
2019-04-12T10:33:43.249471,/0.0, 94382.3125, 1150.0, 3.0, 10.087026596069336, 0.009999999776482582, 0.07500000298023224, 10.087026596069336, 2.0/
