utc,Program:Metering_Roll.__l823aab2800000f83,Program:Metering_Roll.__l859efabd00000f83,Program:Metering_Roll.__le9c9537000000f83,Program:Metering_Roll.ABS_Metering_ServoOutput,Program:Metering_Roll.Metering_Roll_Circumference_FT,Program:Metering_Roll.Metering_Roll_Conv_Constant,Program:Metering_Roll.Metering_Roll_Counts_Turn,Program:Metering_Roll.Metering_Roll_GR
2019-04-12T10:32:25.811041,/1400.0, 0.0, 0.16250000894069672, 0.01892239972949028, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:28.289183,/1400.0, 0.0, 0.16250000894069672, 0.02624719962477684, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:30.890332,/1400.0, 0.0, 0.17499999701976776, 0.08362479507923126, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:33.410476,/1400.0, 0.0, 0.17499999701976776, 0.04974760115146637, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:35.775611,/1400.0, 0.0, 0.16250000894069672, 0.01556519977748394, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:38.249753,/1400.0, 0.0, 0.16250000894069672, 0.12482679635286331, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:40.774897,/1400.0, 0.0, 0.16250000894069672, 0.06287120282649994, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:43.258039,/1400.0, 0.0, 0.17499999701976776, 0.05066319927573204, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:45.618174,/1400.0, 0.0, 0.16250000894069672, 0.12360599637031555, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:48.213323,/1400.0, 0.0, 0.17499999701976776, 0.03509800136089325, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:50.734467,/1400.0, 0.0, 0.17499999701976776, 0.09735880047082901, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:53.215609,/1400.0, 0.0, 0.16250000894069672, 0.04333839938044548, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:55.769755,/1400.0, 0.0, 0.16250000894069672, 0.00824039988219738, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:32:58.249897,/1400.0, 0.0, 0.16250000894069672, 0.015259999781847, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:00.854046,/1400.0, 0.0, 0.16250000894069672, 0.02166919969022274, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:03.291185,/1400.0, 0.0, 0.16250000894069672, 0.03387720137834549, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:05.814329,/1400.0, 0.0, 0.17499999701976776, 0.04364360123872757, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:08.294471,/1400.0, 0.0, 0.17499999701976776, 0.10804079473018646, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:10.811615,/1400.0, 0.0, 0.17499999701976776, 0.13306719064712524, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:13.329759,/1400.0, 0.0, 0.16250000894069672, 0.02227959968149662, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:15.810901,/1400.0, 0.0, 0.16250000894069672, 0.0244159996509552, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:18.450052,/1400.0, 0.0, 0.17499999701976776, 0.0076299998909235, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:20.931194,/1400.0, 0.0, 0.16250000894069672, 0.05218920111656189, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:23.450338,/1400.0, 0.0, 0.16250000894069672, 0.122079998254776, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:26.009484,/1400.0, 0.0, 0.17499999701976776, 0.03509800136089325, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:28.453624,/1400.0, 0.0, 0.16250000894069672, 0.08331959694623947, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:30.928766,/1400.0, 0.0, 0.16250000894069672, 0.10834600031375885, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:33.451910,/1400.0, 0.0, 0.16250000894069672, 0.10559919476509094, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:35.855048,/1400.0, 0.0, 0.17499999701976776, 0.07050120085477829, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:38.450196,/1400.0, 0.0, 0.17499999701976776, 0.03937079757452011, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:40.931338,/1400.0, 0.0, 0.16250000894069672, 0.10041079670190811, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:43.408480,/1400.0, 0.0, 0.16250000894069672, 0.11231359839439392, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:45.934624,/1400.0, 0.0, 0.17499999701976776, 0.03174079954624176, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:48.494771,/1400.0, 0.0, 0.16250000894069672, 0.01770159974694252, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:50.932910,/1400.0, 0.0, 0.16250000894069672, 0.00824039988219738, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:53.491056,/1400.0, 0.0, 0.16250000894069672, 0.11719679832458496, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:56.017201,/1400.0, 0.0, 0.17499999701976776, 0.12726840376853943, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:33:58.488342,/1400.0, 0.0, 0.16250000894069672, 0.09644319862127304, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:01.048489,/1400.0, 0.0, 0.16250000894069672, 0.08270920068025589, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:03.567633,/1400.0, 0.0, 0.17499999701976776, 0.0824040025472641, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:06.052775,/1400.0, 0.0, 0.16250000894069672, 0.03998120129108429, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:08.491914,/1400.0, 0.0, 0.16250000894069672, 0.13215160369873047, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:11.007058,/1400.0, 0.0, 0.17499999701976776, 0.06378679722547531, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:13.490200,/1400.0, 0.0, 0.16250000894069672, 0.12940479815006256, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:15.972342,/1400.0, 0.0, 0.16250000894069672, 0.04028639942407608, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:18.450484,/1400.0, 0.0, 0.16250000894069672, 0.1068200021982193, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:21.090635,/1400.0, 0.0, 0.17499999701976776, 0.03814999759197235, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:23.530774,/1400.0, 0.0, 0.16250000894069672, 0.04089679941534996, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:26.091921,/1400.0, 0.0, 0.17499999701976776, 0.06897519528865814, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:28.570063,/1400.0, 0.0, 0.17499999701976776, 0.04913719743490219, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:31.131209,/1400.0, 0.0, 0.16250000894069672, 0.01312359981238842, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:33.611351,/1400.0, 0.0, 0.17499999701976776, 0.07141679525375366, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:36.051491,/1400.0, 0.0, 0.17499999701976776, 0.0076299998909235, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:38.487630,/1400.0, 0.0, 0.16250000894069672, 0.03509800136089325, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:40.970772,/1400.0, 0.0, 0.17499999701976776, 0.09094959497451782, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:43.452914,/1400.0, 0.0, 0.16250000894069672, 0.05341000109910965, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:46.056063,/1400.0, 0.0, 0.17499999701976776, 0.07996240258216858, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:48.608209,/1400.0, 0.0, 0.16250000894069672, 0.0106819998472929, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:51.053349,/1400.0, 0.0, 0.17499999701976776, 0.0259419996291399, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:53.570493,/1400.0, 0.0, 0.17499999701976776, 0.10346280038356781, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:56.047634,/1400.0, 0.0, 0.17499999701976776, 0.0976639986038208, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:34:58.573779,/1400.0, 0.0, 0.16250000894069672, 0.12757359445095062, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:01.125925,/1400.0, 0.0, 0.17499999701976776, 0.06531280279159546, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:03.615067,/1400.0, 0.0, 0.16250000894069672, 0.02655239962041378, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:06.168213,/1400.0, 0.0, 0.16250000894069672, 0.04150719940662384, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:08.730360,/1400.0, 0.0, 0.17499999701976776, 0.02807839959859848, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:11.289506,/1400.0, 0.0, 0.17499999701976776, 0.15992480516433716, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:13.809650,/1400.0, 0.0, 0.16250000894069672, 0.07691039890050888, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:16.367797,/1400.0, 0.0, 0.16250000894069672, 0.06958559900522232, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:18.846938,/1400.0, 0.0, 0.17499999701976776, 0.06592319905757904, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:21.288078,/1400.0, 0.0, 0.17499999701976776, 0.10254719853401184, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:23.889227,/1400.0, 0.0, 0.17499999701976776, 0.04425399750471115, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:26.449373,/1400.0, 0.0, 0.16250000894069672, 0.09522239863872528, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:29.012520,/1400.0, 0.0, 0.16250000894069672, 0.10285239666700363, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:31.529664,/1400.0, 0.0, 0.16250000894069672, 0.0549359992146492, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:34.011806,/1400.0, 0.0, 0.17499999701976776, 0.00122079998254776, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:36.526950,/1400.0, 0.0, 0.16250000894069672, 0.08515080064535141, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:39.126098,/1400.0, 0.0, 0.16250000894069672, 0.07263760268688202, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:41.609240,/1400.0, 0.0, 0.17499999701976776, 0.01800679974257946, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:44.087382,/1400.0, 0.0, 0.16250000894069672, 0.06348159909248352, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:46.574524,/1400.0, 0.0, 0.16250000894069672, 0.04516959935426712, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:49.206675,/1400.0, 0.0, 0.17499999701976776, 0.0762999951839447, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:51.732819,/1400.0, 0.0, 0.16250000894069672, 0.04700079932808876, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:54.328968,/1400.0, 0.0, 0.16250000894069672, 0.10407319664955139, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:56.808110,/1400.0, 0.0, 0.16250000894069672, 0.08087799698114395, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:35:59.328254,/1400.0, 0.0, 0.16250000894069672, 0.11994359642267227, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:01.808396,/1400.0, 0.0, 0.17499999701976776, 0.11139799654483795, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:04.325540,/1400.0, 0.0, 0.17499999701976776, 0.13184639811515808, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:06.730677,/1400.0, 0.0, 0.17499999701976776, 0.14710639417171478, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:09.209819,/1400.0, 0.0, 0.16250000894069672, 0.0732479989528656, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:11.728963,/1400.0, 0.0, 0.16250000894069672, 0.05127359926700592, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:14.326112,/1400.0, 0.0, 0.17499999701976776, 0.03784479945898056, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:16.808254,/1400.0, 0.0, 0.16250000894069672, 0.0198379997164011, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:19.409402,/1400.0, 0.0, 0.16250000894069672, 0.01617559976875782, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:21.927546,/1400.0, 0.0, 0.16250000894069672, 0.07538440078496933, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:24.451691,/1400.0, 0.0, 0.17499999701976776, 0.07843639701604843, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:27.009837,/1400.0, 0.0, 0.16250000894069672, 0.04913719743490219, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:29.606986,/1400.0, 0.0, 0.16250000894069672, 0.02624719962477684, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:32.130130,/1400.0, 0.0, 0.17499999701976776, 0.04516959935426712, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:34.688276,/1400.0, 0.0, 0.16250000894069672, 0.08667679876089096, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:37.170418,/1400.0, 0.0, 0.16250000894069672, 0.00213639996945858, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:39.568555,/1400.0, 0.0, 0.17499999701976776, 0.09918999671936035, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:42.008695,/1400.0, 0.0, 0.16250000894069672, 0.02655239962041378, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:44.528839,/1400.0, 0.0, 0.17499999701976776, 0.08179359883069992, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:47.085985,/1400.0, 0.0, 0.16250000894069672, 0.11414480209350586, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:49.649132,/1400.0, 0.0, 0.16250000894069672, 0.09186519682407379, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:52.210278,/1400.0, 0.0, 0.16250000894069672, 0.00366239994764328, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:54.805427,/1400.0, 0.0, 0.16250000894069672, 0.11628119647502899, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:57.328571,/1400.0, 0.0, 0.16250000894069672, 0.10773559659719467, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:36:59.884717,/1400.0, 0.0, 0.16250000894069672, 0.0824040025472641, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:02.404862,/1400.0, 0.0, 0.17499999701976776, 0.00244159996509552, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:04.850001,/1400.0, 0.0, 0.17499999701976776, 0.05920879915356636, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:07.365145,/1400.0, 0.0, 0.16250000894069672, 0.01495479978621006, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:09.887290,/1400.0, 0.0, 0.16250000894069672, 0.0488319993019104, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:12.364431,/1400.0, 0.0, 0.17499999701976776, 0.06592319905757904, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:14.890576,/1400.0, 0.0, 0.16250000894069672, 0.05341000109910965, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:17.407720,/1400.0, 0.0, 0.16250000894069672, 0.07874159514904022, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:19.972866,/1400.0, 0.0, 0.16250000894069672, 0.14863239228725433, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:22.649019,/1400.0, 0.0, 0.16250000894069672, 0.04181239753961563, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:25.209166,/1400.0, 0.0, 0.17499999701976776, 0.015259999781847, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:27.729310,/1400.0, 0.0, 0.16250000894069672, 0.05218920111656189, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:30.243454,/1400.0, 0.0, 0.16250000894069672, 0.1254372000694275, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:32.767598,/1400.0, 0.0, 0.16250000894069672, 0.05859839916229248, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:35.326745,/1400.0, 0.0, 0.16250000894069672, 0.07843639701604843, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:37.764884,/1400.0, 0.0, 0.17499999701976776, 0.01007159985601902, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:40.250026,/1400.0, 0.0, 0.17499999701976776, 0.01007159985601902, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:42.729168,/1400.0, 0.0, 0.16250000894069672, 0.11872279644012451, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:45.289314,/1400.0, 0.0, 0.16250000894069672, 0.03540319949388504, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:47.844461,/1400.0, 0.0, 0.17499999701976776, 0.01800679974257946, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:50.329603,/1400.0, 0.0, 0.16250000894069672, 0.10529399663209915, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:52.732740,/1400.0, 0.0, 0.17499999701976776, 0.10132639855146408, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:55.087875,/1400.0, 0.0, 0.17499999701976776, 0.11719679832458496, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:37:57.648021,/1400.0, 0.0, 0.16250000894069672, 0.10193680226802826, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:00.164165,/1400.0, 0.0, 0.16250000894069672, 0.06134519726037979, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:02.646307,/1400.0, 0.0, 0.16250000894069672, 0.07416360080242157, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:05.129449,/1400.0, 0.0, 0.17499999701976776, 0.05554639920592308, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:07.566589,/1400.0, 0.0, 0.16250000894069672, 0.1284891963005066, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:10.046730,/1400.0, 0.0, 0.17499999701976776, 0.01648079976439476, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:12.684881,/1400.0, 0.0, 0.16250000894069672, 0.10163159668445587, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:15.172024,/1400.0, 0.0, 0.16250000894069672, 0.10834600031375885, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:17.725170,/1400.0, 0.0, 0.16250000894069672, 0.12757359445095062, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:20.212312,/1400.0, 0.0, 0.16250000894069672, 0.0198379997164011, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:22.765458,/1400.0, 0.0, 0.17499999701976776, 0.03113039955496788, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:25.372607,/1400.0, 0.0, 0.16250000894069672, 0.0091559998691082, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:27.925753,/1400.0, 0.0, 0.17499999701976776, 0.0091559998691082, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:30.283888,/1400.0, 0.0, 0.17499999701976776, 0.04364360123872757, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:32.769030,/1400.0, 0.0, 0.17499999701976776, 0.06866999715566635, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:35.283174,/1400.0, 0.0, 0.16250000894069672, 0.16694439947605133, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:37.844320,/1400.0, 0.0, 0.16250000894069672, 0.07141679525375366, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:40.407467,/1400.0, 0.0, 0.16250000894069672, 0.11170320212841034, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:42.883609,/1400.0, 0.0, 0.16250000894069672, 0.04150719940662384, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:45.291746,/1400.0, 0.0, 0.17499999701976776, 0.10712520033121109, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:47.808890,/1400.0, 0.0, 0.16250000894069672, 0.15107399225234985, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:50.448041,/1400.0, 0.0, 0.16250000894069672, 0.04028639942407608, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:52.887181,/1400.0, 0.0, 0.17499999701976776, 0.01648079976439476, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:55.484329,/1400.0, 0.0, 0.16250000894069672, 0.03387720137834549, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:38:58.003473,/1400.0, 0.0, 0.16250000894069672, 0.06317640095949173, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
2019-04-12T10:39:00.642624,/1400.0, 0.0, 0.16250000894069672, 0.05585160106420517, 1.8273597955703735, 1094.4752197265625, 2000.0, 1.0/
