utc,Metering_Roll_Ramped_speed_FPM,Metering_Roll_Ramped_speed_FPS,Metering_Roll_Scaled_FPM,Metering_Roll_spd_FB,MeteringSpeed_Analog_Out,PressureRoll_IP_Output,PresureRollerContactForce,Program:Line_Speed.__l218d3a2d00000f83,Program:Line_Speed.__l218d3a2d3f4bceda
2019-04-12T10:32:24.173948,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1157.0, 566.1000366210938/
2019-04-12T10:32:26.692092,/9.750000953674316, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1149.0, 570.7000122070312/
2019-04-12T10:32:29.209236,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1148.0, 573.4000244140625/
2019-04-12T10:32:31.771382,/9.750000953674316, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1139.0, 571.7000122070312/
2019-04-12T10:32:34.212522,/10.125, 0.16875000298023224, 9.648459434509277, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1135.0, 569.0/
2019-04-12T10:32:36.610659,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.1644623875617981, 2325.48388671875, 20.0, 1142.0, 565.2000122070312/
2019-04-12T10:32:39.171805,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1142.0, 565.5/
2019-04-12T10:32:41.689949,/10.125, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1137.0, 569.2999877929688/
2019-04-12T10:32:44.132089,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1141.0, 570.4000244140625/
2019-04-12T10:32:46.534227,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1154.0, 570.1000366210938/
2019-04-12T10:32:49.093373,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1150.0, 570.5/
2019-04-12T10:32:51.649519,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1144.0, 572.1000366210938/
2019-04-12T10:32:54.130661,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1132.0, 571.0/
2019-04-12T10:32:56.613803,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1142.0, 567.0/
2019-04-12T10:32:59.170949,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1160.0, 568.9000244140625/
2019-04-12T10:33:01.732096,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1160.0, 571.5/
2019-04-12T10:33:04.251240,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1143.0, 572.7000122070312/
2019-04-12T10:33:06.772384,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1151.0, 572.5/
2019-04-12T10:33:09.289528,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1133.0, 570.6000366210938/
2019-04-12T10:33:11.771670,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1158.0, 569.2999877929688/
2019-04-12T10:33:14.249812,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1133.0, 569.7999877929688/
2019-04-12T10:33:16.853961,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1155.0, 568.9000244140625/
2019-04-12T10:33:19.335103,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1138.0, 569.6000366210938/
2019-04-12T10:33:21.771242,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1161.0, 573.4000244140625/
2019-04-12T10:33:24.330388,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1144.0, 573.5/
2019-04-12T10:33:26.849532,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1139.0, 570.5/
2019-04-12T10:33:29.333675,/9.750000953674316, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1148.0, 569.5/
2019-04-12T10:33:31.773814,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1134.0, 571.0/
2019-04-12T10:33:34.331960,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1154.0, 569.0/
2019-04-12T10:33:36.770100,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1141.0, 571.2999877929688/
2019-04-12T10:33:39.330246,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1151.0, 571.9000244140625/
2019-04-12T10:33:41.812388,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1144.0, 570.1000366210938/
2019-04-12T10:33:44.331532,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1144.0, 570.1000366210938/
2019-04-12T10:33:46.847676,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1134.0, 571.4000244140625/
2019-04-12T10:33:49.369821,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1147.0, 568.2000122070312/
2019-04-12T10:33:51.848962,/10.125, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1138.0, 566.7999877929688/
2019-04-12T10:33:54.413109,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1153.0, 570.9000244140625/
2019-04-12T10:33:56.930253,/10.125, 0.16250000894069672, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1152.0, 573.5/
2019-04-12T10:33:59.493400,/10.125, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1152.0, 573.5/
2019-04-12T10:34:01.974542,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1139.0, 572.2999877929688/
2019-04-12T10:34:04.527688,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1152.0, 569.4000244140625/
2019-04-12T10:34:06.968827,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1145.0, 568.2000122070312/
2019-04-12T10:34:09.413967,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1139.0, 569.2000122070312/
2019-04-12T10:34:11.889109,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1157.0, 569.2999877929688/
2019-04-12T10:34:14.328248,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.16811710596084595, 2325.48388671875, 20.0, 1155.0, 569.0/
2019-04-12T10:34:16.850392,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1165.0, 571.2999877929688/
2019-04-12T10:34:19.373537,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1129.0, 573.6000366210938/
2019-04-12T10:34:21.971685,/9.750000953674316, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1153.0, 572.7999877929688/
2019-04-12T10:34:24.455827,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1131.0, 571.1000366210938/
2019-04-12T10:34:26.975972,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1140.0, 567.0/
2019-04-12T10:34:29.452113,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1139.0, 565.7999877929688/
2019-04-12T10:34:32.050262,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1157.0, 569.2000122070312/
2019-04-12T10:34:34.490401,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1137.0, 570.7999877929688/
2019-04-12T10:34:36.929541,/10.125, 0.16875000298023224, 10.306309700012207, 0.1717718243598938, 0.1717718243598938, 2325.48388671875, 20.0, 1140.0, 571.2999877929688/
2019-04-12T10:34:39.328678,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1155.0, 571.5/
2019-04-12T10:34:41.850822,/9.750000953674316, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1134.0, 570.0/
2019-04-12T10:34:44.372967,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1129.0, 568.2999877929688/
2019-04-12T10:34:46.968115,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1154.0, 568.9000244140625/
2019-04-12T10:34:49.453257,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1142.0, 572.1000366210938/
2019-04-12T10:34:52.011403,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1154.0, 574.2000122070312/
2019-04-12T10:34:54.491545,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1156.0, 573.5/
2019-04-12T10:34:57.047692,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1146.0, 573.1000366210938/
2019-04-12T10:34:59.608838,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1154.0, 571.0/
2019-04-12T10:35:02.052978,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1137.0, 570.6000366210938/
2019-04-12T10:35:04.607124,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1133.0, 566.6000366210938/
2019-04-12T10:35:07.127268,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1148.0, 566.7000122070312/
2019-04-12T10:35:09.727417,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1160.0, 571.5/
2019-04-12T10:35:12.292563,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1153.0, 573.6000366210938/
2019-04-12T10:35:14.767705,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1156.0, 571.2999877929688/
2019-04-12T10:35:17.172843,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1142.0, 569.7000122070312/
2019-04-12T10:35:19.732989,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.1717718243598938, 0.1717718243598938, 2325.48388671875, 20.0, 1141.0, 565.7999877929688/
2019-04-12T10:35:22.168128,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1144.0, 565.7000122070312/
2019-04-12T10:35:24.772277,/9.750000953674316, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1160.0, 569.6000366210938/
2019-04-12T10:35:27.373426,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1142.0, 572.2999877929688/
2019-04-12T10:35:29.927572,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1152.0, 570.7000122070312/
2019-04-12T10:35:32.410714,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1153.0, 570.1000366210938/
2019-04-12T10:35:34.931858,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1160.0, 571.6000366210938/
2019-04-12T10:35:37.448002,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1129.0, 568.4000244140625/
2019-04-12T10:35:40.009149,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1146.0, 565.6000366210938/
2019-04-12T10:35:42.410286,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1146.0, 570.6000366210938/
2019-04-12T10:35:44.968432,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1152.0, 572.6000366210938/
2019-04-12T10:35:47.530579,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1154.0, 573.7999877929688/
2019-04-12T10:35:50.088725,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1151.0, 571.1000366210938/
2019-04-12T10:35:52.648872,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1143.0, 569.2999877929688/
2019-04-12T10:35:55.208018,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1140.0, 568.9000244140625/
2019-04-12T10:35:57.727162,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1151.0, 568.1000366210938/
2019-04-12T10:36:00.246306,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1159.0, 570.0/
2019-04-12T10:36:02.774451,/9.750000953674316, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1148.0, 569.9000244140625/
2019-04-12T10:36:05.254593,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1146.0, 571.2000122070312/
2019-04-12T10:36:07.649730,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1145.0, 572.2000122070312/
2019-04-12T10:36:10.208876,/10.125, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1137.0, 570.7000122070312/
2019-04-12T10:36:12.726020,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1128.0, 567.0/
2019-04-12T10:36:15.291167,/10.125, 0.16875000298023224, 10.087026596069336, 0.1717718243598938, 0.1717718243598938, 2325.48388671875, 20.0, 1126.0, 565.7999877929688/
2019-04-12T10:36:17.770309,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1154.0, 568.9000244140625/
2019-04-12T10:36:20.287453,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1148.0, 571.4000244140625/
2019-04-12T10:36:22.850599,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1140.0, 570.5/
2019-04-12T10:36:25.408745,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1137.0, 570.2999877929688/
2019-04-12T10:36:27.925889,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1162.0, 570.2999877929688/
2019-04-12T10:36:30.528038,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1137.0, 571.9000244140625/
2019-04-12T10:36:33.011180,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1132.0, 567.4000244140625/
2019-04-12T10:36:35.569327,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1144.0, 565.2999877929688/
2019-04-12T10:36:38.049468,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1162.0, 570.5/
2019-04-12T10:36:40.445606,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1142.0, 573.6000366210938/
2019-04-12T10:36:42.889745,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1155.0, 571.2000122070312/
2019-04-12T10:36:45.453892,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1140.0, 570.4000244140625/
2019-04-12T10:36:48.048040,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1147.0, 569.7999877929688/
2019-04-12T10:36:50.650189,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1139.0, 570.7000122070312/
2019-04-12T10:36:53.207335,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.1717718243598938, 2325.48388671875, 20.0, 1142.0, 568.2999877929688/
2019-04-12T10:36:55.726480,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1146.0, 567.2000122070312/
2019-04-12T10:36:58.326628,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1145.0, 569.1000366210938/
2019-04-12T10:37:00.806770,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1159.0, 573.2999877929688/
2019-04-12T10:37:03.324914,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1152.0, 573.5/
2019-04-12T10:37:05.773054,/10.125, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1128.0, 569.2000122070312/
2019-04-12T10:37:08.209194,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1135.0, 565.2000122070312/
2019-04-12T10:37:10.767340,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1149.0, 567.2000122070312/
2019-04-12T10:37:13.246482,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1156.0, 569.7999877929688/
2019-04-12T10:37:15.729624,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1153.0, 572.1000366210938/
2019-04-12T10:37:18.250768,/10.125, 0.16875000298023224, 10.087026596069336, 0.1717718243598938, 0.1717718243598938, 2325.48388671875, 20.0, 1143.0, 568.4000244140625/
2019-04-12T10:37:20.884919,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1161.0, 568.7999877929688/
2019-04-12T10:37:23.530070,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1158.0, 574.2000122070312/
2019-04-12T10:37:26.168221,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1132.0, 572.5/
2019-04-12T10:37:28.610360,/10.125, 0.16875000298023224, 10.087026596069336, 0.16811710596084595, 0.1717718243598938, 2325.48388671875, 20.0, 1133.0, 565.1000366210938/
2019-04-12T10:37:31.129504,/10.125, 0.16875000298023224, 9.867743492126465, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1164.0, 565.7000122070312/
2019-04-12T10:37:33.690651,/10.125, 0.16875000298023224, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1165.0, 571.5/
2019-04-12T10:37:36.168793,/9.750000953674316, 0.16250000894069672, 9.867743492126465, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1137.0, 573.9000244140625/
2019-04-12T10:37:38.604932,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1144.0, 570.6000366210938/
2019-04-12T10:37:41.165078,/9.750000953674316, 0.16250000894069672, 10.087026596069336, 0.16811710596084595, 0.16811710596084595, 2325.48388671875, 20.0, 1138.0, 571.4000244140625/
2019-04-12T10:37:43.645220,/10.125, 0.16875000298023224, 10.087026596069336, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1149.0, 571.4000244140625/
2019-04-12T10:37:46.204367,/9.750000953674316, 0.16250000894069672, 9.648459434509277, 0.1644623875617981, 0.1644623875617981, 2325.48388671875, 20.0, 1138.0, 570.7000122070312/
