utc,Program:Winder_Ratio_Detector.W_SpeedLine_FPM,Program:Winder_Ratio_Detector.W_SpeedMotor_RPM,Program:Winder_Ratio_Detector.WDR_DiamPresetVal_in,Program:Winder_Ratio_Detector.Winder_Dia_Array,Slide_Table_Fwd_Pos,Slide_Tbl_Position_Setpoint,Slide_Tbl_Rachet_Limit,Slide_Tbl_Ramped_speed_IPS,Store_Steering_Frame_Tension_Total
2019-04-12T10:39:52.846610,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:39:55.447759,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:39:58.006905,/9.648459434509277, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:40:00.482047,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:40:03.006191,/10.306309700012207, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:40:05.763349,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:40:08.283493,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:40:10.922644,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:40:13.361784,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:40:15.802923,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:40:18.204061,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:40:20.764207,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:40:23.247349,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 562.0/
2019-04-12T10:40:25.843498,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:40:28.367642,/9.648459434509277, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:40:30.884786,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:40:33.366928,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:40:35.846070,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 558.0/
2019-04-12T10:40:38.444218,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 558.0/
2019-04-12T10:40:40.964362,/9.867743492126465, 3.164369821548462, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 558.0/
2019-04-12T10:40:43.365500,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 558.0/
2019-04-12T10:40:45.880644,/10.306309700012207, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 558.0/
2019-04-12T10:40:48.400788,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:40:50.922932,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:40:53.405074,/10.087026596069336, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:40:55.843213,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:40:58.364358,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:41:00.887502,/9.648459434509277, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:41:03.362644,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:41:05.880788,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:41:08.401932,/10.306309700012207, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 566.0/
2019-04-12T10:41:11.004081,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:41:13.483222,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:41:15.963364,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:41:18.444506,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:41:20.923648,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 564.0/
2019-04-12T10:41:23.485795,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 564.0/
2019-04-12T10:41:26.044941,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 564.0/
2019-04-12T10:41:28.483080,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 564.0/
2019-04-12T10:41:30.969223,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 564.0/
2019-04-12T10:41:33.523369,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:41:35.964508,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:41:38.481652,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:41:41.000796,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:41:43.558943,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 564.0/
2019-04-12T10:41:46.086087,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 564.0/
2019-04-12T10:41:48.522227,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 564.0/
2019-04-12T10:41:50.962366,/10.306309700012207, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 564.0/
2019-04-12T10:41:53.480510,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 564.0/
2019-04-12T10:41:56.002654,/9.648459434509277, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 580.0/
2019-04-12T10:41:58.520798,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 580.0/
2019-04-12T10:42:01.084945,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 580.0/
2019-04-12T10:42:03.526085,/10.306309700012207, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 580.0/
2019-04-12T10:42:06.080231,/9.648459434509277, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:42:08.646378,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:42:11.044515,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:42:13.560659,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:42:16.165808,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:42:18.767956,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:42:21.245098,/10.306309700012207, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:42:23.766242,/10.306309700012207, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:42:26.282386,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:42:28.840533,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 579.0/
2019-04-12T10:42:31.321675,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 579.0/
2019-04-12T10:42:33.882821,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 579.0/
2019-04-12T10:42:36.320960,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 579.0/
2019-04-12T10:42:38.842105,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:42:41.207240,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:42:43.680381,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:42:46.284530,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:42:48.804674,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:42:51.318818,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:42:53.761958,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:42:56.324105,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:42:58.840248,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:43:01.482400,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:43:03.960541,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:43:06.359679,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:43:08.838820,/10.306309700012207, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:43:11.320962,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 572.0/
2019-04-12T10:43:13.922111,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 580.0/
2019-04-12T10:43:16.400253,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 580.0/
2019-04-12T10:43:19.040404,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 580.0/
2019-04-12T10:43:21.439541,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 580.0/
2019-04-12T10:43:23.960685,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:43:26.440827,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:43:28.960971,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:43:31.480115,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:43:34.120266,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 573.0/
2019-04-12T10:43:36.560406,/10.306309700012207, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 576.0/
2019-04-12T10:43:39.041548,/10.306309700012207, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 576.0/
2019-04-12T10:43:41.606695,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 576.0/
2019-04-12T10:43:44.039834,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 576.0/
2019-04-12T10:43:46.682985,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 559.0/
2019-04-12T10:43:49.159127,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 559.0/
2019-04-12T10:43:51.603266,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 559.0/
2019-04-12T10:43:54.042406,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 559.0/
2019-04-12T10:43:56.682557,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 559.0/
2019-04-12T10:43:59.237703,/9.867743492126465, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:44:01.757847,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:44:04.363996,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:44:06.800136,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 577.0/
2019-04-12T10:44:09.366282,/9.648459434509277, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:44:11.882426,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:44:14.358568,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:44:16.997719,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:44:19.523863,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:44:22.123012,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:44:24.637156,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:44:27.197302,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:44:29.678444,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 578.0/
2019-04-12T10:44:32.123584,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:44:34.762735,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:44:37.402886,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:44:39.837025,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 568.0/
2019-04-12T10:44:42.240163,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:44:44.682302,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:44:47.202446,/10.306309700012207, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:44:49.682588,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:44:52.320739,/9.648459434509277, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 574.0/
2019-04-12T10:44:54.879886,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:44:57.283023,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:44:59.923174,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:45:02.441318,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:45:05.036466,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:45:07.443604,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:45:09.882744,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:45:12.358885,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:45:14.879029,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 582.0/
2019-04-12T10:45:17.362171,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:45:19.997322,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:45:22.519466,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:45:25.124615,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:45:27.640759,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:45:30.155903,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:45:32.716050,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:45:35.275196,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:45:37.762338,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:45:40.322485,/10.306309700012207, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:45:42.839629,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:45:45.436777,/9.648459434509277, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:45:47.844915,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:45:50.359059,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 576.0/
2019-04-12T10:45:52.796198,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 576.0/
2019-04-12T10:45:55.278340,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 576.0/
2019-04-12T10:45:57.800484,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 576.0/
2019-04-12T10:46:00.361631,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:46:02.876775,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:46:05.321915,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:46:07.919063,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:46:10.280198,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:46:12.797342,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 563.0/
2019-04-12T10:46:15.281484,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 563.0/
2019-04-12T10:46:17.714623,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 563.0/
2019-04-12T10:46:20.198766,/9.867743492126465, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 563.0/
2019-04-12T10:46:22.640905,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:46:25.200052,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:46:27.644191,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:46:30.238340,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:46:32.758484,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 571.0/
2019-04-12T10:46:35.236626,/10.087026596069336, 3.457367420196533, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:46:37.838774,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:46:40.316916,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:46:42.803058,/9.648459434509277, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:46:45.280200,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:46:47.914351,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:46:50.483498,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:46:53.036644,/10.087026596069336, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:46:55.479783,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:46:58.041930,/10.087026596069336, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:47:00.443067,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:47:02.956211,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:47:05.520358,/10.087026596069336, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 570.0/
2019-04-12T10:47:07.958497,/10.306309700012207, 3.3987674713134766, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 563.0/
2019-04-12T10:47:10.597648,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 563.0/
2019-04-12T10:47:13.194797,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 563.0/
2019-04-12T10:47:15.680939,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 563.0/
2019-04-12T10:47:18.238085,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 563.0/
2019-04-12T10:47:20.874236,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:47:23.395380,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:47:26.039531,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:47:28.516673,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 565.0/
2019-04-12T10:47:31.036817,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:47:33.600964,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:47:36.118108,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:47:38.637252,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 569.0/
2019-04-12T10:47:41.157396,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:47:43.638538,/10.306309700012207, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:47:46.153682,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:47:48.674826,/9.867743492126465, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:47:51.036961,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 567.0/
2019-04-12T10:47:53.554105,/9.867743492126465, 3.2229695320129395, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:47:56.117252,/9.867743492126465, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:47:58.442385,/10.087026596069336, 3.3401682376861572, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
2019-04-12T10:48:00.915526,/10.087026596069336, 3.281568765640259, 0.0, 300.0, 7.5, 0.0, 7.5, 0.0, 575.0/
